date,dewpoint_2m_temperature,maximum_2m_air_temperature,mean_2m_air_temperature,mean_sea_level_pressure,minimum_2m_air_temperature,relative_humidity,surface_pressure,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,wind_direction,wind_speed
2018-08-26,4.202342432916112,29.306166712103447,21.762112346138622,101310.51982227666,13.176469296834568,31.997659316743626,93911.29651092686,4.284083843231201e-08,-0.6349237744875296,1.2248028818242591,-23.44317570946542,1.4908817974451147
2018-08-27,5.3331891443440895,28.937462237554314,21.54399441962221,101180.11958991912,13.93575013710722,34.99348924330147,93776.16263635355,0.0,-0.5559375248882565,1.560323210242383,-15.618328543262544,1.7550359197323955
2018-08-28,9.337130531680259,27.75798761781664,20.5457795484798,101166.3242222284,13.280050069481263,48.80898235420172,93770.63802083333,0.0,-0.2763026267727995,0.9008336530345402,-16.51673267846872,0.9721596920201785
2018-08-29,11.304974950403789,28.258840117167267,20.8633621156942,101343.0158290665,13.188177158698863,54.45085416226692,93926.03539162215,1.4495570074383182e-07,-0.24431572771366078,1.2870123134093885,-3.7716717042170598,1.4060553975457868
2018-08-30,10.456790172908711,27.79976930740014,20.589328965832237,101505.7768185107,13.330761434317878,52.352913956993326,94053.3379225104,1.4862680902251794e-07,-0.3554240960874378,1.817377364646083,-7.77254571160992,1.9254515955589184
2018-08-31,8.98900694333338,28.802256974639022,20.200841835862263,101529.56277595356,12.203143209093469,48.653198655061864,94087.93256298234,2.5643907657678785e-07,0.23437020300372524,0.19404618580609734,49.98008536922521,0.4128442200859674
2018-09-01,6.880628715010232,33.39082009147637,22.84273075637077,101079.94342720392,14.053346657802592,36.20370487323552,93714.76801350551,0.0,0.18796015565158372,-0.6334234509328489,113.23657535386349,0.6956139604879393
2018-09-02,5.252323133197535,34.000080883810824,24.101744357228313,100838.40123645743,14.278277984646365,30.175635167429427,93526.73184503934,0.0,-0.0889533484229112,-0.1442210695474929,-0.05579733872024569,0.42511012854697344
2018-09-03,7.728129578089693,33.971445141478455,24.247128912772098,100947.44966514547,15.368714694178607,35.18657690059263,93627.18238442419,4.26280468428089e-06,-0.0817954776110335,0.15712700403771213,-16.627506443210596,0.5063711567880091
2018-09-04,9.389234309707433,33.8218758641666,24.407548787905966,100942.6648439819,15.74682248693864,38.936306602050756,93619.81996465941,8.311733032907637e-06,-0.3399587262606508,0.7481937037798021,-16.431425563083252,0.919987415530966
2018-09-05,8.494899553416246,32.619349865617664,24.192361798941874,101102.9197578102,15.992969500031393,36.99165578600947,93763.70040952435,0.0,-0.7574835973771046,1.0502064099082542,-34.11150597228778,1.346366606358674
2018-09-06,7.980749986376338,31.43979938220616,22.652869136059678,101504.22097154202,13.521158493644464,39.22465267088234,94120.79072517811,0.0,-0.644064331077245,1.176361949198251,-27.631870072134873,1.365809507829623
2018-09-07,5.891676413450341,33.79884649714376,23.300794332067824,101561.84763653905,14.163991792338663,33.01626702251056,94184.32231606192,0.0,-0.3933000617762035,0.10832476798134272,-64.42860897684402,0.4762829539207098
2018-09-08,4.469757489515587,33.437646801417316,25.063146659237418,101350.24772512246,16.539965401816858,26.79759141320799,93981.94584817455,0.0,-0.20599488672626481,0.6430214065394945,-19.902171949460485,0.9321242209034215
2018-09-09,3.958825611126997,32.87216255548066,23.636662888972864,101130.6219529163,13.932358002768922,28.42402956183523,93772.60187091869,0.0,-0.13610014315660293,-0.13647981541788026,-45.14334799188102,0.4203635902293716
2018-09-10,1.9677873982276992,32.61941891741287,23.679045509435866,101087.23303697316,13.76856601224813,24.62486946048943,93730.9692068307,1.862645149230957e-09,0.2022213373708067,-0.15930554675782568,45.65633980539547,0.485693590433457
2018-09-11,0.05054593401877128,32.13886889590469,23.070603836435566,100979.51294894629,15.065007878227505,22.426012303541043,93615.07985260835,4.284083843231201e-08,0.32864989151608165,0.3663131378283662,21.033307278584573,0.8632984712003068
2018-09-12,2.420204886812769,29.032139259943108,20.07175184630904,100961.87832999407,13.273725820005325,31.142770793564164,93536.17515629639,0.0,0.1793819296873972,0.8605985541032664,4.593409502785035,1.391515270748421
2018-09-13,3.86909243639451,23.552530563956964,18.20721423952193,101239.2691683363,12.708894463638558,38.63463273294404,93765.1088462823,0.0,-0.34988526683040894,1.575232203051329,-8.90909379727079,1.723535211278898
2018-09-14,2.674504676789468,25.074920538350057,17.350253063098876,101317.39616262245,9.686569582542063,37.526246989057015,93849.7308548531,0.0,-0.5576811993943014,0.8859208192942795,-31.059361268081716,1.0924026680950099
2018-09-15,1.8748270416939476,24.827153548220622,17.903105903188475,101037.3059142179,11.297608773380773,34.26154426016733,93601.2187430432,1.7938118690055926e-06,-0.7391059482732772,1.5436193303277779,-23.574439866350055,1.7939304679674322
